time,temperature_2m,relative_humidity_2m,rain,weather_code
2012-04-25 09:00:00,20.7,50,0.0,3
2012-04-25 10:00:00,24.0,40,0.0,3
2012-04-25 11:00:00,25.8,37,0.0,3
2012-04-25 12:00:00,26.9,34,0.0,1
2012-04-25 13:00:00,28.5,31,0.0,1
2012-04-25 14:00:00,29.0,29,0.0,3
2012-04-25 15:00:00,28.5,30,0.0,3
2012-04-25 16:00:00,27.0,35,0.0,3
2012-04-25 17:00:00,23.5,45,0.0,3
2012-04-25 18:00:00,20.4,56,0.0,3
2012-04-25 19:00:00,17.7,67,0.0,2
2012-04-25 20:00:00,16.3,74,0.0,3
2012-04-25 21:00:00,15.7,77,0.0,3
2012-04-25 22:00:00,15.5,78,0.1,51
2012-04-25 23:00:00,15.5,78,0.3,51
2012-04-26 00:00:00,14.0,94,4.0,63
2012-04-26 01:00:00,13.7,97,2.8,63
2012-04-26 02:00:00,13.7,97,1.5,61
2012-04-26 03:00:00,13.5,97,0.5,53
2012-04-26 04:00:00,13.4,97,0.4,51
2012-04-26 05:00:00,13.3,97,0.9,53
2012-04-26 06:00:00,13.2,96,0.2,51
2012-04-26 07:00:00,13.5,94,0.0,2
2012-04-26 08:00:00,14.2,91,0.0,3
2012-04-26 09:00:00,15.1,83,0.1,51
2012-04-26 10:00:00,16.4,75,0.2,51
2012-04-26 11:00:00,17.2,70,0.2,51
2012-04-26 12:00:00,16.2,74,0.0,2
2012-04-26 13:00:00,16.8,71,0.1,51
2012-04-26 14:00:00,17.3,70,0.1,51
2012-04-26 15:00:00,17.4,69,0.0,2
2012-04-26 16:00:00,17.3,69,0.0,3
2012-04-26 17:00:00,16.6,73,0.0,2
2012-04-26 18:00:00,16.2,74,0.0,2
2012-04-26 19:00:00,15.4,79,0.0,2
2012-04-26 20:00:00,14.6,85,0.0,1
2012-04-26 21:00:00,14.1,88,0.0,1
2012-04-26 22:00:00,13.4,93,0.0,1
2012-04-26 23:00:00,13.0,95,0.0,1
2012-04-27 00:00:00,12.7,97,0.0,1
2012-04-27 01:00:00,12.6,98,0.0,1
2012-04-27 02:00:00,12.5,98,0.0,1
2012-04-27 03:00:00,12.7,96,0.0,3
2012-04-27 04:00:00,12.6,97,0.0,3
2012-04-27 05:00:00,12.6,97,0.0,2
2012-04-27 06:00:00,12.5,97,0.0,2
2012-04-27 07:00:00,12.9,95,0.0,2
2012-04-27 08:00:00,14.3,85,0.0,2
2012-04-27 09:00:00,15.9,76,0.0,2
2012-04-27 10:00:00,17.8,67,0.0,1
2012-04-27 11:00:00,19.6,60,0.0,1
2012-04-27 12:00:00,21.5,50,0.0,0
2012-04-27 13:00:00,22.6,48,0.0,0
2012-04-27 14:00:00,22.8,49,0.0,0
2012-04-27 15:00:00,21.7,56,0.0,0
2012-04-27 16:00:00,20.5,62,0.0,0
2012-04-27 17:00:00,19.8,65,0.0,1
2012-04-27 18:00:00,18.6,67,0.0,3
2012-04-27 19:00:00,17.4,70,0.0,3
2012-04-27 20:00:00,16.1,75,0.0,3
2012-04-27 21:00:00,15.2,82,0.0,2
2012-04-27 22:00:00,14.3,87,0.0,1
2012-04-27 23:00:00,13.4,89,0.0,3
2012-04-28 00:00:00,12.8,91,0.0,3
2012-04-28 01:00:00,12.2,91,0.0,1
2012-04-28 02:00:00,11.5,92,0.0,1
2012-04-28 03:00:00,11.1,91,0.0,2
2012-04-28 04:00:00,10.7,90,0.0,2
2012-04-28 05:00:00,10.5,87,0.0,2
2012-04-28 06:00:00,10.3,84,0.0,1
2012-04-28 07:00:00,11.1,81,0.0,1
2012-04-28 08:00:00,15.5,65,0.0,1
2012-04-28 09:00:00,19.4,49,0.0,1
2012-04-28 10:00:00,22.2,41,0.0,0
2012-04-28 11:00:00,24.5,37,0.0,0
2012-04-28 12:00:00,25.6,35,0.0,0
2012-04-28 13:00:00,26.9,34,0.0,0
2012-04-28 14:00:00,27.1,36,0.0,0
2012-04-28 15:00:00,26.3,41,0.0,0
2012-04-28 16:00:00,25.2,46,0.0,0
2012-04-28 17:00:00,24.2,49,0.0,0
2012-04-28 18:00:00,23.1,52,0.0,0
2012-04-28 19:00:00,21.3,60,0.0,0
2012-04-28 20:00:00,19.2,69,0.0,0
2012-04-28 21:00:00,17.6,77,0.0,0
2012-04-28 22:00:00,16.5,83,0.0,1
2012-04-28 23:00:00,15.4,89,0.0,1
2012-04-29 00:00:00,14.8,91,0.0,0
2012-04-29 01:00:00,14.6,90,0.0,0
2012-04-29 02:00:00,14.4,88,0.0,0
2012-04-29 03:00:00,14.0,87,0.0,3
2012-04-29 04:00:00,13.4,87,0.0,2
2012-04-29 05:00:00,12.6,88,0.0,2
2012-04-29 06:00:00,11.6,91,0.0,1
2012-04-29 07:00:00,12.4,89,0.0,1
2012-04-29 08:00:00,16.9,72,0.0,1
2012-04-29 09:00:00,19.7,59,0.0,2
2012-04-29 10:00:00,21.5,56,0.0,1
2012-04-29 11:00:00,22.9,55,0.0,0
2012-04-29 12:00:00,23.8,54,0.0,0
2012-04-29 13:00:00,24.5,54,0.0,0
2012-04-29 14:00:00,24.6,55,0.0,0
2012-04-29 15:00:00,24.2,55,0.0,1
2012-04-29 16:00:00,23.7,55,0.0,1
2012-04-29 17:00:00,23.0,56,0.0,0
2012-04-29 18:00:00,21.6,59,0.0,0
2012-04-29 19:00:00,19.7,66,0.0,0
2012-04-29 20:00:00,17.4,76,0.0,0
2012-04-29 21:00:00,16.1,82,0.0,0
2012-04-29 22:00:00,15.0,88,0.0,0
2012-04-29 23:00:00,14.1,93,0.0,0
2012-04-30 00:00:00,14.0,94,0.0,0
2012-04-30 01:00:00,14.1,92,0.0,0
2012-04-30 02:00:00,14.0,91,0.0,0
2012-04-30 03:00:00,13.8,90,0.0,3
2012-04-30 04:00:00,13.4,90,0.0,3
2012-04-30 05:00:00,13.3,89,0.0,2
2012-04-30 06:00:00,13.6,85,0.0,2
2012-04-30 07:00:00,14.6,80,0.0,2
2012-04-30 08:00:00,16.7,74,0.0,1
2012-04-30 09:00:00,18.9,65,0.0,1
2012-04-30 10:00:00,20.8,59,0.0,0
2012-04-30 11:00:00,22.2,56,0.0,0
2012-04-30 12:00:00,22.6,52,0.0,0
2012-04-30 13:00:00,23.1,51,0.0,1
2012-04-30 14:00:00,23.3,51,0.0,2
2012-04-30 15:00:00,23.1,51,0.0,3
2012-04-30 16:00:00,22.3,52,0.0,3
2012-04-30 17:00:00,21.1,56,0.0,3
2012-04-30 18:00:00,19.6,61,0.0,3
2012-04-30 19:00:00,17.5,70,0.0,2
2012-04-30 20:00:00,15.6,79,0.0,2
2012-04-30 21:00:00,14.4,85,0.0,2
2012-04-30 22:00:00,13.7,88,0.0,2
2012-04-30 23:00:00,13.4,90,0.0,2
2012-05-01 00:00:00,13.3,87,0.0,1
2012-05-01 01:00:00,12.9,90,0.0,1
2012-05-01 02:00:00,12.6,91,0.0,1
2012-05-01 03:00:00,12.5,91,0.0,2
2012-05-01 04:00:00,12.0,94,0.0,2
2012-05-01 05:00:00,11.8,95,0.0,2
2012-05-01 06:00:00,11.8,95,0.0,2
2012-05-01 07:00:00,12.1,92,0.0,3
2012-05-01 08:00:00,13.0,87,0.0,3
2012-05-01 09:00:00,14.3,81,0.0,3
2012-05-01 10:00:00,15.6,75,0.0,3
2012-05-01 11:00:00,16.8,70,0.0,3
2012-05-01 12:00:00,18.1,68,0.0,3
2012-05-01 13:00:00,18.1,66,0.0,3
2012-05-01 14:00:00,17.8,67,0.0,2
2012-05-01 15:00:00,18.3,64,0.0,3
2012-05-01 16:00:00,18.0,64,0.0,3
2012-05-01 17:00:00,17.7,65,0.0,3
2012-05-01 18:00:00,16.9,68,0.0,3
2012-05-01 19:00:00,15.8,72,0.0,3
2012-05-01 20:00:00,14.6,78,0.0,3
2012-05-01 21:00:00,13.8,82,0.0,3
2012-05-01 22:00:00,13.3,84,0.0,3
2012-05-01 23:00:00,13.2,85,0.0,3
2012-05-02 00:00:00,13.0,89,0.1,51
2012-05-02 01:00:00,12.9,89,0.0,3
2012-05-02 02:00:00,12.7,90,0.0,3
2012-05-02 03:00:00,12.6,90,0.0,3
2012-05-02 04:00:00,12.4,91,0.0,3
2012-05-02 05:00:00,12.4,91,0.0,3
2012-05-02 06:00:00,12.4,90,0.0,3
2012-05-02 07:00:00,12.4,90,0.0,3
2012-05-02 08:00:00,12.8,88,0.0,3
2012-05-02 09:00:00,13.3,86,0.1,51
2012-05-02 10:00:00,14.6,79,0.2,51
2012-05-02 11:00:00,15.5,75,0.0,3
2012-05-02 12:00:00,16.1,72,0.0,3
2012-05-02 13:00:00,17.0,68,0.0,3
2012-05-02 14:00:00,17.5,67,0.0,3
2012-05-02 15:00:00,17.9,65,0.0,3
2012-05-02 16:00:00,17.9,65,0.0,3
2012-05-02 17:00:00,17.6,66,0.0,3
2012-05-02 18:00:00,16.9,68,0.0,3
2012-05-02 19:00:00,15.7,73,0.0,3
2012-05-02 20:00:00,14.5,79,0.0,3
2012-05-02 21:00:00,13.8,83,0.0,3
2012-05-02 22:00:00,13.3,86,0.0,3
2012-05-02 23:00:00,13.1,87,0.0,3
2012-05-03 00:00:00,13.3,84,0.0,3
2012-05-03 01:00:00,13.3,83,0.0,3
2012-05-03 02:00:00,13.2,84,0.0,2
2012-05-03 03:00:00,12.8,87,0.0,3
2012-05-03 04:00:00,12.3,91,0.0,3
2012-05-03 05:00:00,12.0,94,0.0,3
2012-05-03 06:00:00,11.8,94,0.0,3
2012-05-03 07:00:00,12.3,93,0.0,3
2012-05-03 08:00:00,13.3,85,0.0,3
2012-05-03 09:00:00,15.0,76,0.0,3
2012-05-03 10:00:00,16.1,72,0.0,3
2012-05-03 11:00:00,17.6,66,0.0,2
2012-05-03 12:00:00,19.0,63,0.0,1
2012-05-03 13:00:00,18.7,64,0.0,1
2012-05-03 14:00:00,19.6,59,0.0,1
2012-05-03 15:00:00,19.9,57,0.0,3
2012-05-03 16:00:00,19.9,55,0.0,3
2012-05-03 17:00:00,19.4,54,0.0,1
2012-05-03 18:00:00,18.4,54,0.0,1
2012-05-03 19:00:00,17.0,58,0.0,0
2012-05-03 20:00:00,15.4,65,0.0,0
2012-05-03 21:00:00,14.3,72,0.0,0
2012-05-03 22:00:00,13.3,79,0.0,0
2012-05-03 23:00:00,12.3,86,0.0,0
2012-05-04 00:00:00,12.3,85,0.0,0
2012-05-04 01:00:00,11.5,88,0.0,0
2012-05-04 02:00:00,10.7,91,0.0,0
2012-05-04 03:00:00,10.2,93,0.0,0
2012-05-04 04:00:00,9.8,93,0.0,0
2012-05-04 05:00:00,9.5,94,0.0,0
2012-05-04 06:00:00,9.2,94,0.0,0
2012-05-04 07:00:00,10.6,91,0.0,1
2012-05-04 08:00:00,14.0,76,0.0,1
2012-05-04 09:00:00,15.8,69,0.0,1
2012-05-04 10:00:00,17.9,61,0.0,1
2012-05-04 11:00:00,19.6,55,0.0,2
2012-05-04 12:00:00,20.3,55,0.0,2
2012-05-04 13:00:00,21.5,50,0.0,3
2012-05-04 14:00:00,22.1,47,0.0,3
2012-05-04 15:00:00,22.2,47,0.0,2
2012-05-04 16:00:00,22.0,47,0.0,3
2012-05-04 17:00:00,21.0,51,0.0,3
2012-05-04 18:00:00,20.2,55,0.0,3
2012-05-04 19:00:00,18.9,60,0.0,3
2012-05-04 20:00:00,17.4,67,0.0,3
2012-05-04 21:00:00,16.2,74,0.0,3
2012-05-04 22:00:00,15.0,80,0.0,2
2012-05-04 23:00:00,13.8,88,0.0,2
2012-05-05 00:00:00,13.2,90,0.0,2
2012-05-05 01:00:00,12.4,91,0.0,1
2012-05-05 02:00:00,11.5,92,0.0,0
2012-05-05 03:00:00,10.8,92,0.0,2
2012-05-05 04:00:00,10.2,91,0.0,1
2012-05-05 05:00:00,9.8,89,0.0,1
2012-05-05 06:00:00,9.5,89,0.0,1
2012-05-05 07:00:00,10.9,83,0.0,1
2012-05-05 08:00:00,15.6,57,0.0,1
2012-05-05 09:00:00,18.6,41,0.0,0
2012-05-05 10:00:00,21.0,34,0.0,0
2012-05-05 11:00:00,23.3,29,0.0,0
2012-05-05 12:00:00,24.8,27,0.0,0
2012-05-05 13:00:00,26.0,27,0.0,0
2012-05-05 14:00:00,26.1,30,0.0,0
2012-05-05 15:00:00,24.8,38,0.0,0
2012-05-05 16:00:00,23.7,45,0.0,0
2012-05-05 17:00:00,22.9,47,0.0,0
2012-05-05 18:00:00,21.7,49,0.0,0
2012-05-05 19:00:00,20.1,53,0.0,0
2012-05-05 20:00:00,18.2,61,0.0,0
2012-05-05 21:00:00,16.8,68,0.0,0
2012-05-05 22:00:00,15.7,74,0.0,0
2012-05-05 23:00:00,14.7,80,0.0,0
2012-05-06 00:00:00,13.6,85,0.0,0
2012-05-06 01:00:00,13.0,85,0.0,0
2012-05-06 02:00:00,12.5,84,0.0,0
2012-05-06 03:00:00,11.8,85,0.0,1
2012-05-06 04:00:00,11.0,86,0.0,1
2012-05-06 05:00:00,10.3,86,0.0,1
2012-05-06 06:00:00,10.0,84,0.0,1
2012-05-06 07:00:00,11.7,78,0.0,0
2012-05-06 08:00:00,16.3,54,0.0,0
2012-05-06 09:00:00,18.8,44,0.0,0
2012-05-06 10:00:00,21.0,40,0.0,0
2012-05-06 11:00:00,23.0,38,0.0,0
2012-05-06 12:00:00,24.3,38,0.0,0
2012-05-06 13:00:00,24.8,41,0.0,0
2012-05-06 14:00:00,24.6,45,0.0,0
2012-05-06 15:00:00,24.1,47,0.0,0
2012-05-06 16:00:00,23.5,49,0.0,0
2012-05-06 17:00:00,22.5,53,0.0,0
2012-05-06 18:00:00,21.2,58,0.0,0
2012-05-06 19:00:00,19.4,65,0.0,0
2012-05-06 20:00:00,17.6,73,0.0,0
2012-05-06 21:00:00,16.6,77,0.0,0
2012-05-06 22:00:00,15.6,81,0.0,0
2012-05-06 23:00:00,14.6,88,0.0,0
2012-05-07 00:00:00,14.1,86,0.0,0
2012-05-07 01:00:00,13.4,86,0.0,0
2012-05-07 02:00:00,12.7,86,0.0,0
2012-05-07 03:00:00,12.1,88,0.0,3
2012-05-07 04:00:00,12.1,86,0.0,3
2012-05-07 05:00:00,11.8,85,0.0,2
2012-05-07 06:00:00,11.7,83,0.0,2
2012-05-07 07:00:00,12.8,78,0.0,1
2012-05-07 08:00:00,17.4,55,0.0,1
2012-05-07 09:00:00,20.5,40,0.0,1
2012-05-07 10:00:00,23.2,34,0.0,0
2012-05-07 11:00:00,25.6,31,0.0,0
2012-05-07 12:00:00,26.5,27,0.0,0
2012-05-07 13:00:00,27.6,28,0.0,0
2012-05-07 14:00:00,27.9,30,0.0,0
2012-05-07 15:00:00,27.4,35,0.0,0
2012-05-07 16:00:00,26.5,37,0.0,0
2012-05-07 17:00:00,25.8,35,0.0,0
2012-05-07 18:00:00,25.1,34,0.0,0
2012-05-07 19:00:00,23.0,40,0.0,0
2012-05-07 20:00:00,20.7,50,0.0,0
2012-05-07 21:00:00,19.2,57,0.0,0
2012-05-07 22:00:00,17.8,66,0.0,0
2012-05-07 23:00:00,16.7,72,0.0,0
2012-05-08 00:00:00,15.7,78,0.0,0
2012-05-08 01:00:00,14.6,81,0.0,0
2012-05-08 02:00:00,13.7,82,0.0,0
2012-05-08 03:00:00,12.9,81,0.0,2
2012-05-08 04:00:00,12.3,79,0.0,2
2012-05-08 05:00:00,11.8,76,0.0,2
2012-05-08 06:00:00,11.5,73,0.0,2
2012-05-08 07:00:00,13.2,66,0.0,1
2012-05-08 08:00:00,18.7,48,0.0,1
2012-05-08 09:00:00,23.8,27,0.0,1
2012-05-08 10:00:00,27.1,21,0.0,0
2012-05-08 11:00:00,29.7,16,0.0,0
2012-05-08 12:00:00,30.3,17,0.0,0
2012-05-08 13:00:00,31.8,15,0.0,0
2012-05-08 14:00:00,32.8,13,0.0,0
2012-05-08 15:00:00,33.3,11,0.0,0
2012-05-08 16:00:00,33.2,11,0.0,0
2012-05-08 17:00:00,32.0,15,0.0,0
2012-05-08 18:00:00,30.7,17,0.0,0
2012-05-08 19:00:00,28.6,22,0.0,0
2012-05-08 20:00:00,25.6,30,0.0,0
2012-05-08 21:00:00,23.7,36,0.0,0
2012-05-08 22:00:00,21.8,43,0.0,0
2012-05-08 23:00:00,20.1,49,0.0,0
2012-05-09 00:00:00,17.7,62,0.0,0
2012-05-09 01:00:00,16.7,63,0.0,0
2012-05-09 02:00:00,15.7,65,0.0,0
2012-05-09 03:00:00,14.8,66,0.0,0
2012-05-09 04:00:00,14.3,65,0.0,0
2012-05-09 05:00:00,13.8,64,0.0,0
2012-05-09 06:00:00,13.4,63,0.0,1
2012-05-09 07:00:00,15.0,59,0.0,0
2012-05-09 08:00:00,20.6,48,0.0,0
2012-05-09 09:00:00,25.4,24,0.0,0
2012-05-09 10:00:00,27.9,22,0.0,0
2012-05-09 11:00:00,29.9,21,0.0,0
2012-05-09 12:00:00,30.1,24,0.0,0
2012-05-09 13:00:00,30.8,26,0.0,0
2012-05-09 14:00:00,30.8,28,0.0,0
2012-05-09 15:00:00,30.6,29,0.0,0
2012-05-09 16:00:00,30.2,29,0.0,0
2012-05-09 17:00:00,29.5,28,0.0,0
2012-05-09 18:00:00,27.4,31,0.0,0
2012-05-09 19:00:00,24.9,38,0.0,0
2012-05-09 20:00:00,22.2,49,0.0,0
2012-05-09 21:00:00,20.3,58,0.0,0
2012-05-09 22:00:00,18.9,65,0.0,0
2012-05-09 23:00:00,18.0,70,0.0,0
2012-05-10 00:00:00,16.5,76,0.0,0
2012-05-10 01:00:00,15.8,80,0.0,0
2012-05-10 02:00:00,15.5,81,0.0,0
2012-05-10 03:00:00,14.9,83,0.0,1
2012-05-10 04:00:00,14.7,84,0.0,1
2012-05-10 05:00:00,14.3,84,0.0,1
2012-05-10 06:00:00,14.1,83,0.0,1
2012-05-10 07:00:00,15.7,77,0.0,0
2012-05-10 08:00:00,18.4,67,0.0,0
2012-05-10 09:00:00,20.6,59,0.0,0
2012-05-10 10:00:00,22.6,49,0.0,0
2012-05-10 11:00:00,24.0,43,0.0,0
2012-05-10 12:00:00,23.7,43,0.0,0
2012-05-10 13:00:00,24.5,40,0.0,0
2012-05-10 14:00:00,24.7,40,0.0,0
2012-05-10 15:00:00,24.1,40,0.0,0
2012-05-10 16:00:00,23.3,42,0.0,0
2012-05-10 17:00:00,22.5,44,0.0,0
2012-05-10 18:00:00,21.2,48,0.0,0
2012-05-10 19:00:00,19.0,57,0.0,0
2012-05-10 20:00:00,16.8,66,0.0,0
2012-05-10 21:00:00,15.5,72,0.0,0
2012-05-10 22:00:00,14.7,76,0.0,0
2012-05-10 23:00:00,13.9,81,0.0,0
2012-05-11 00:00:00,13.2,84,0.0,0
2012-05-11 01:00:00,13.0,85,0.0,0
2012-05-11 02:00:00,12.6,87,0.0,0
2012-05-11 03:00:00,12.2,88,0.0,1
2012-05-11 04:00:00,11.7,90,0.0,1
2012-05-11 05:00:00,11.3,91,0.0,1
2012-05-11 06:00:00,10.7,92,0.0,1
2012-05-11 07:00:00,12.6,85,0.0,1
2012-05-11 08:00:00,15.1,73,0.0,0
2012-05-11 09:00:00,17.3,64,0.0,0
2012-05-11 10:00:00,19.2,57,0.0,0
2012-05-11 11:00:00,21.1,49,0.0,0
2012-05-11 12:00:00,21.7,48,0.0,0
2012-05-11 13:00:00,22.7,45,0.0,0
2012-05-11 14:00:00,23.3,44,0.0,0
2012-05-11 15:00:00,23.7,42,0.0,0
2012-05-11 16:00:00,23.5,42,0.0,0
2012-05-11 17:00:00,22.4,44,0.0,0
2012-05-11 18:00:00,20.8,49,0.0,0
2012-05-11 19:00:00,19.3,54,0.0,0
2012-05-11 20:00:00,17.6,61,0.0,0
2012-05-11 21:00:00,16.4,67,0.0,0
2012-05-11 22:00:00,15.3,75,0.0,1
2012-05-11 23:00:00,14.7,77,0.0,0
2012-05-12 00:00:00,14.0,78,0.0,0
2012-05-12 01:00:00,13.3,83,0.0,0
2012-05-12 02:00:00,12.6,86,0.0,2
2012-05-12 03:00:00,12.3,87,0.0,3
2012-05-12 04:00:00,12.0,88,0.0,3
2012-05-12 05:00:00,11.7,88,0.0,2
2012-05-12 06:00:00,11.6,88,0.0,3
2012-05-12 07:00:00,13.2,80,0.0,3
2012-05-12 08:00:00,16.8,62,0.0,2
2012-05-12 09:00:00,18.7,55,0.0,1
2012-05-12 10:00:00,20.9,49,0.0,2
2012-05-12 11:00:00,23.2,42,0.0,3
2012-05-12 12:00:00,23.9,41,0.0,3
2012-05-12 13:00:00,24.7,39,0.0,3
2012-05-12 14:00:00,25.4,38,0.0,3
2012-05-12 15:00:00,25.4,37,0.0,2
2012-05-12 16:00:00,25.1,37,0.0,2
2012-05-12 17:00:00,24.5,37,0.0,1
2012-05-12 18:00:00,23.4,40,0.0,0
2012-05-12 19:00:00,21.4,46,0.0,0
2012-05-12 20:00:00,19.3,55,0.0,0
2012-05-12 21:00:00,17.6,63,0.0,0
2012-05-12 22:00:00,16.5,70,0.0,0
2012-05-12 23:00:00,15.6,75,0.0,0
2012-05-13 00:00:00,14.5,77,0.0,0
2012-05-13 01:00:00,13.7,81,0.0,0
2012-05-13 02:00:00,13.3,83,0.0,0
2012-05-13 03:00:00,12.6,85,0.0,1
2012-05-13 04:00:00,12.2,85,0.0,1
2012-05-13 05:00:00,11.9,85,0.0,1
2012-05-13 06:00:00,11.8,84,0.0,1
2012-05-13 07:00:00,13.5,77,0.0,1
2012-05-13 08:00:00,17.6,58,0.0,1
2012-05-13 09:00:00,20.0,51,0.0,1
2012-05-13 10:00:00,22.1,46,0.0,1
2012-05-13 11:00:00,24.2,41,0.0,1
2012-05-13 12:00:00,24.8,38,0.0,0
2012-05-13 13:00:00,26.2,35,0.0,0
2012-05-13 14:00:00,26.9,33,0.0,0
2012-05-13 15:00:00,26.9,33,0.0,0
2012-05-13 16:00:00,26.2,35,0.0,0
2012-05-13 17:00:00,25.3,37,0.0,0
2012-05-13 18:00:00,24.0,40,0.0,0
2012-05-13 19:00:00,22.0,47,0.0,0
2012-05-13 20:00:00,19.7,56,0.0,0
2012-05-13 21:00:00,18.0,63,0.0,0
2012-05-13 22:00:00,16.7,71,0.0,0
2012-05-13 23:00:00,15.8,75,0.0,0
2012-05-14 00:00:00,15.5,76,0.0,0
2012-05-14 01:00:00,15.6,74,0.0,0
2012-05-14 02:00:00,15.1,76,0.0,0
2012-05-14 03:00:00,14.4,78,0.0,1
2012-05-14 04:00:00,14.3,76,0.0,1
2012-05-14 05:00:00,14.6,73,0.0,1
2012-05-14 06:00:00,14.8,70,0.0,1
2012-05-14 07:00:00,15.3,67,0.0,1
2012-05-14 08:00:00,17.7,58,0.0,1
2012-05-14 09:00:00,20.3,50,0.0,1
2012-05-14 10:00:00,22.6,43,0.0,1
2012-05-14 11:00:00,24.4,39,0.0,0
2012-05-14 12:00:00,25.6,34,0.0,0
2012-05-14 13:00:00,26.9,31,0.0,0
2012-05-14 14:00:00,27.4,30,0.0,0
2012-05-14 15:00:00,27.4,29,0.0,0
2012-05-14 16:00:00,27.0,29,0.0,0
2012-05-14 17:00:00,26.2,29,0.0,0
2012-05-14 18:00:00,24.7,32,0.0,0
2012-05-14 19:00:00,22.5,39,0.0,0
2012-05-14 20:00:00,20.0,49,0.0,0
2012-05-14 21:00:00,18.0,59,0.0,0
2012-05-14 22:00:00,16.5,67,0.0,0
2012-05-14 23:00:00,15.2,74,0.0,0
2012-05-15 00:00:00,14.9,74,0.0,0
2012-05-15 01:00:00,14.0,77,0.0,0
2012-05-15 02:00:00,13.5,79,0.0,1
2012-05-15 03:00:00,12.7,82,0.0,1
2012-05-15 04:00:00,12.2,83,0.0,1
2012-05-15 05:00:00,11.9,82,0.0,1
2012-05-15 06:00:00,11.8,81,0.0,1
2012-05-15 07:00:00,13.3,74,0.0,1
2012-05-15 08:00:00,16.6,59,0.0,1
2012-05-15 09:00:00,18.7,52,0.0,1
2012-05-15 10:00:00,21.1,45,0.0,0
2012-05-15 11:00:00,23.3,39,0.0,0
2012-05-15 12:00:00,24.2,38,0.0,0
2012-05-15 13:00:00,25.5,36,0.0,0
2012-05-15 14:00:00,26.4,34,0.0,0
2012-05-15 15:00:00,26.6,34,0.0,0
2012-05-15 16:00:00,26.1,35,0.0,0
2012-05-15 17:00:00,25.5,35,0.0,0
2012-05-15 18:00:00,24.5,37,0.0,0
2012-05-15 19:00:00,22.9,41,0.0,0
2012-05-15 20:00:00,20.9,48,0.0,0
2012-05-15 21:00:00,19.5,54,0.0,0
2012-05-15 22:00:00,18.6,59,0.0,0
2012-05-15 23:00:00,17.5,64,0.0,0
2012-05-16 00:00:00,15.9,74,0.0,0
2012-05-16 01:00:00,15.6,72,0.0,0
2012-05-16 02:00:00,15.1,73,0.0,0
2012-05-16 03:00:00,14.6,72,0.0,1
2012-05-16 04:00:00,13.7,74,0.0,1
2012-05-16 05:00:00,13.1,73,0.0,1
2012-05-16 06:00:00,12.6,72,0.0,1
2012-05-16 07:00:00,14.3,68,0.0,1
2012-05-16 08:00:00,20.0,47,0.0,1
2012-05-16 09:00:00,23.6,32,0.0,0
2012-05-16 10:00:00,26.1,28,0.0,0
2012-05-16 11:00:00,28.2,26,0.0,0
2012-05-16 12:00:00,28.3,30,0.0,0
2012-05-16 13:00:00,29.7,29,0.0,0
2012-05-16 14:00:00,30.4,29,0.0,0
2012-05-16 15:00:00,30.5,29,0.0,0
2012-05-16 16:00:00,30.1,31,0.0,0
2012-05-16 17:00:00,29.3,32,0.0,0
2012-05-16 18:00:00,27.9,35,0.0,0
2012-05-16 19:00:00,25.8,41,0.0,0
2012-05-16 20:00:00,23.5,49,0.0,0
2012-05-16 21:00:00,22.3,54,0.0,0
2012-05-16 22:00:00,21.3,59,0.0,0
2012-05-16 23:00:00,20.9,62,0.0,0
2012-05-17 00:00:00,18.7,69,0.0,0
2012-05-17 01:00:00,18.7,68,0.0,0
2012-05-17 02:00:00,18.4,68,0.0,0
2012-05-17 03:00:00,18.0,68,0.0,1
2012-05-17 04:00:00,17.3,69,0.0,1
2012-05-17 05:00:00,17.7,64,0.0,1
2012-05-17 06:00:00,17.4,64,0.0,2
2012-05-17 07:00:00,17.9,62,0.0,2
2012-05-17 08:00:00,20.3,54,0.0,2
2012-05-17 09:00:00,22.9,43,0.0,1
2012-05-17 10:00:00,25.1,38,0.0,0
2012-05-17 11:00:00,26.5,36,0.0,0
2012-05-17 12:00:00,26.0,37,0.0,1
2012-05-17 13:00:00,26.8,37,0.0,1
2012-05-17 14:00:00,27.1,37,0.0,1
2012-05-17 15:00:00,26.8,38,0.0,0
2012-05-17 16:00:00,26.1,40,0.0,0
2012-05-17 17:00:00,25.0,43,0.0,1
2012-05-17 18:00:00,23.5,49,0.0,1
2012-05-17 19:00:00,21.1,58,0.0,1
2012-05-17 20:00:00,18.9,68,0.0,1
2012-05-17 21:00:00,17.4,75,0.0,2
2012-05-17 22:00:00,16.6,80,0.0,2
2012-05-17 23:00:00,15.7,85,0.0,1
2012-05-18 00:00:00,14.1,87,0.0,1
2012-05-18 01:00:00,14.0,88,0.0,1
2012-05-18 02:00:00,13.8,88,0.0,2
2012-05-18 03:00:00,13.7,88,0.0,1
2012-05-18 04:00:00,13.6,88,0.0,1
2012-05-18 05:00:00,13.0,91,0.0,1
2012-05-18 06:00:00,12.7,93,0.0,1
2012-05-18 07:00:00,13.7,87,0.0,1
2012-05-18 08:00:00,15.2,78,0.0,1
2012-05-18 09:00:00,17.0,68,0.0,1
2012-05-18 10:00:00,19.2,58,0.0,1
2012-05-18 11:00:00,21.1,50,0.0,0
2012-05-18 12:00:00,22.7,44,0.0,0
2012-05-18 13:00:00,23.8,42,0.0,0
2012-05-18 14:00:00,24.4,41,0.0,0
